year,iso3,Countries,ECONOMIC FREEDOM ALL AREAS,EFW RANK,EFW QUARTILE,1Ai Government consumption without interest payments,1Ai Government consumption without interest payments_data,1Aii Government consumption plus interest payments,1Aii Government consumption plus interest payments_data,1A Government consumption,1B  Transfers and subsidies,1B  Transfers and subsidies_data,1C  Government investment,1C  Government investment_data,1Di Top marginal income tax rate,1Di Top marginal income tax rate_data,1Dii Top marginal income and payroll tax rate,1Dii Top marginal income and payroll tax rate_data,1D  Top marginal tax rate,IE State ownership,Area 1 Size of Government,Area 1 Rank,2A  Judicial independence,2B  Impartial courts,2C  Property rights,2D  Military interference,2E Legal integrity,2F Contracts,2G Real property,2H Police and crime,Gender Disparity Index,Area 2 Legal System & Property Rights -- Without Gender Adjustment,Area 2 Legal System & Property Rights -- With Gender Adjustment,Area 2 Rank,3A  Money growth,3A  Money growth_data,3B  Standard deviation of inflation,3B  Standard deviation of inflation_data,3C  Inflation,3C  Inflation_data,3D  Foreign currency bank accounts,Area 3 Sound Money,Area 3 Rank,4Ai  Trade tax revenue,4Ai  Trade tax revenue_data,4Aii  Mean tariff rate,4Aii  Mean tariff rate_data,4Aiii  Standard deviation of tariff rates,4Aiii  Standard deviation of tariff rates_data,4A  Tariffs,4Bi  Non-tariff trade barriers,4Bii  Costs of importing and exporting,4B  Regulatory trade barriers,4C  Black market exchange rates,4Di  Financial openness,4Dii  Capital controls,4Diii Freedom of foreigners to visit,4Div Protection of Foreign Assets,4D  Controls of the movement of capital and people,Area 4 Freedom to trade internationally,Area 4 Rank,5Ai  Ownership of banks,5Aii Private sector credit,5Aiii  Interest rate controls/negative real interest rates),5A  Credit market regulation,5Bi  Labor regulations and minimum wage,5Bii  Hiring and firing regulations,5Biii  Flexible wage determination,5Biv  Hours Regulations,5Bv Cost of worker dismissal,5Bvi  Conscription,5Bvii Foreign Labor,5B  Labor market regulations,5Ci  Regulatory Burden,5Cii  Bureacracy costs,5Ciii  Impartial Public Administration,5Civ Tax compliance,5C  Business regulation,5Di  Market openness,5Dii Business Permits,5Diii Distorton of the business environment,5D Freedom to enter markets and compete,Area 5 Regulation,Area 5 Rank,Region,Income_Group,efw_present,n_areas,complete5,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,FM.LBL.BMNY.GD.ZS,FP.CPI.TOTL.ZG,FS.AST.PRVT.GD.ZS,GC.DOD.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,NE.CON.GOVT.ZS,NE.GDI.FTOT.ZS,NE.TRD.GNFS.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.TOTL.RT.ZS,SE.SEC.ENRR,SI.POV.GINI,SL.TLF.CACT.ZS,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.TOTL,wgi_control_corruption,wgi_govt_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_of_law,wgi_voice_accountability,gdppc_filled,trade_openness_filled,investment_gfcf_filled,govt_consumption_filled,macro_n_vars,macro_present,merged_present
2018,TWN,Taiwan,8.03,12.0,1.0,5.455830660556547,21.450175754107743,,,5.455830660556547,9.262736436409401,3.205757278377494,9.123755672328976,18.06685514684859,7.0,40.0,7.0,40.0,7.0,7.545,7.677464553858985,37.0,6.660548602333333,6.044048356874999,8.8148085275,6.7,8.136500000000002,7.193518605011673,8.455933698344142,7.66278704,1.0,7.458518103758018,7.458518103758018,25.0,9.551471822912823,2.242640885435887,9.301201030338483,1.7469974241537964,9.440000000000001,1.4,10.0,9.573168213312826,14.0,9.553333333333335,0.67,8.7,6.5,4.436,13.91,7.563111111111112,7.045321861666666,8.762370252838231,7.903846057252449,10.0,7.5,,5.641907707073958,8.010659416666666,7.050855707913541,8.129453219069276,48.0,5.0,8.194227712494968,9.0,7.3980759041649895,4.466666666666667,6.814285714285715,6.7176470588235295,3.0500000000000007,4.18888888888889,10.0,4.920999209166666,5.736926791118782,4.9020822850000005,9.555555555555555,8.6825,7.5113694253069685,7.66287681646563,8.039969049048546,9.581543371436997,7.5,8.37383747349518,7.292929246311145,31.0,East Asia & Pacific,High Income,True,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False
2019,TWN,Taiwan,8.08,11.0,1.0,5.535725174369245,21.178534407144568,,,5.535725174369245,9.285640678153449,3.1216987111768435,9.3228285007733,17.370100247293447,7.0,40.0,7.0,40.0,7.0,7.545,7.737838870659199,30.0,6.6882152690000005,6.056810056874999,8.8148085275,6.666666666666666,8.153166666666667,7.193518605011673,8.455933698344142,7.66278704,1.0,7.461488316258018,7.461488316258018,25.0,9.719368871472781,1.4031556426360892,9.323335238097918,1.6916619047552026,9.776,0.56,10.0,9.704676027392676,8.0,9.553333333333335,0.67,8.68,6.6,3.5056,16.236,7.246311111111112,7.045321861666666,8.762370252838231,7.903846057252449,10.0,7.5,,6.637538478910539,8.010659416666666,7.382732631859068,8.133222450055657,51.0,5.0,8.181479445847263,10.0,7.727159815282421,4.466666666666667,6.814285714285715,6.7176470588235295,3.0500000000000007,4.18888888888889,10.0,4.920999209166666,5.736926791118782,4.9020822850000005,9.555555555555555,8.6825,7.5113694253069685,7.66287681646563,8.039969049048546,9.581543371436997,7.5,8.37383747349518,7.375200224090504,28.0,East Asia & Pacific,High Income,True,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False
2020,TWN,Taiwan,7.87,9.0,1.0,5.17671784581588,22.399159324226012,,,5.17671784581588,9.178384453127226,3.515329057023082,9.043498560478696,18.347755038324564,7.0,40.0,7.0,40.0,7.0,7.545,7.5887201718843595,31.0,6.545604157888889,6.047151514375,8.8148085275,6.666666666666666,8.153166666666667,7.193518605011673,8.455933698344142,7.66278704,1.0,7.442454609556629,7.442454609556629,24.0,9.145905944985218,4.270470275073901,9.568789079700172,1.0780273007495706,8.928,2.68,10.0,9.410673756171349,27.0,9.553333333333335,0.67,8.7,6.5,4.514,13.715,7.589111111111111,7.045321861666666,8.762370252838231,7.903846057252449,10.0,7.5,,0.0,8.010659416666666,5.170219805555555,7.665794243479779,56.0,5.0,8.240728379929099,10.0,7.746909459976366,4.466666666666667,6.814285714285715,6.7176470588235295,3.0500000000000007,4.18888888888889,5.0,4.920999209166666,5.022641076833067,4.9020822850000005,9.555555555555555,9.16,7.5113694253069685,7.782251816465632,8.039969049048546,9.581543371436997,7.5,8.37383747349518,7.231409956692561,20.0,East Asia & Pacific,High Income,True,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False
2021,TWN,Taiwan,7.86,10.0,1.0,4.925626760399451,23.252869014641867,,,4.925626760399451,9.138522624051275,3.661621969731818,9.897342989258123,15.359299537596566,7.0,40.0,7.0,40.0,7.0,7.545,7.701298474741771,27.0,6.479770824555556,6.171009748121768,8.8148085275,6.666666666666667,8.082666666666666,7.193518605011673,8.455933698344142,7.66278704,1.0,7.440895222108309,7.440895222108309,24.0,9.145905944985218,4.270470275073901,9.316008071972119,1.7099798200697014,9.214153064216601,1.9646173394584965,10.0,9.419016770293485,13.0,9.52,0.72,8.68,6.6,3.426400000000001,16.433999999999997,7.2088,7.273519624623033,8.762370252838231,8.017944938730633,10.0,7.5,,0.0,8.010659416666666,5.170219805555555,7.599241186071547,59.0,5.0,8.334228257559666,9.0,7.444742752519889,4.466666666666667,6.814285714285715,6.7176470588235295,3.0500000000000007,4.18888888888889,5.0,4.920999209166666,5.022641076833067,4.9020822850000005,9.555555555555555,9.16,7.5113694253069685,7.782251816465632,8.039969049048546,9.581543371436997,7.5,8.37383747349518,7.155868279828441,32.0,East Asia & Pacific,High Income,True,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False
2022,TWN,Taiwan,7.92,8.0,1.0,4.896376776910927,23.35231895850285,,,4.896376776910927,9.088333793467694,3.845814977973568,9.843671573234142,15.547149493680498,6.0,40.0,6.0,40.0,6.0,7.545,7.474676428722553,38.0,6.6049374912222225,6.269779912086624,8.8148085275,6.666666666666667,8.148416666666668,7.193518605011673,8.455933698344142,7.66278704,1.0,7.477106075937249,7.477106075937249,24.0,9.145905944985218,4.270470275073901,9.334498804649504,1.6637529883762434,8.78,3.05,10.0,9.31510118740868,6.0,9.646666666666667,0.53,8.7,6.5,4.306,14.235,7.550888888888888,7.512132231383056,8.762370252838231,8.137251242110644,10.0,7.5,,5.82,8.010659416666666,7.110219805555555,8.199589984138772,50.0,5.0,8.334228257559666,9.0,7.444742752519889,4.466666666666667,6.814285714285715,6.7176470588235295,3.0500000000000007,4.18888888888889,5.0,4.920999209166666,5.022641076833067,4.9020822850000005,9.11111111111111,9.16,7.5113694253069685,7.671140705354519,8.039969049048546,9.581543371436997,7.5,8.37383747349518,7.128090502050664,31.0,East Asia & Pacific,High Income,True,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False
2023,TWN,Taiwan,8.03,7.0,1.0,5.30427204183291,21.96547505776811,,,5.30427204183291,9.088333793467694,3.845814977973568,9.843671573234142,15.547149493680498,7.0,40.0,7.0,40.0,7.0,7.5424999999999995,7.755755481706949,26.0,6.516104157888889,6.270796220871109,8.8148085275,6.67,8.1425,7.66970908120215,8.455933698344142,7.66278704,1.0,7.525329840725786,7.525329840725786,24.0,9.145905944985218,4.270470275073901,9.529059194487951,1.1773520137801246,9.284,1.79,10.0,9.489741284868293,6.0,9.673333333333332,0.49,8.7,6.5,3.812,15.47,7.3951111111111105,7.512132231383056,8.762370252838231,8.137251242110644,10.0,7.5,,5.82,8.010659416666666,7.110219805555555,8.160645539694327,51.0,5.0,8.334228257559666,10.0,7.778076085853222,4.466666666666667,6.814285714285715,6.7176470588235295,3.0500000000000007,4.18888888888889,5.0,4.920999209166666,5.022641076833067,4.9020822850000005,8.88888888888889,9.6275,7.5113694253069685,7.732460149798964,8.039969049048546,9.581543371436997,7.5,8.37383747349518,7.226753696495109,30.0,East Asia & Pacific,High Income,True,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,False
2000,TZA,Tanzania,6.31,74.0,2.0,9.044117647058824,9.25,8.153816696635875,12.277023231438024,8.598967171847349,,,7.346047402708908,24.28883409051882,7.0,31.0,3.0,46.0,5.0,7.512499999999999,7.114378643639064,50.0,6.178085151222223,4.15782184225,3.600311111111111,6.666666666666667,7.186166666666667,4.77606881587478,7.891320730125611,4.5964912280701755,0.8823529411764706,5.631616526498405,5.300344966116146,58.0,8.301288292488987,8.493558537555067,7.827379584098473,5.431551039753816,7.630415561450024,5.92396109637494,5.0,7.1897708595093714,74.0,2.0666666666666664,11.9,6.18,19.1,6.64,8.4,4.9622222222222225,3.276020132179866,7.5,5.388010066089933,10.0,3.328629061579704,0.769,,7.016333052316204,3.704654037965303,6.0137215815693645,104.0,0.0,10.0,9.0,6.333333333333333,7.3,8.960929714285715,7.521144235294118,7.5,5.299673944444444,5.0,4.630161503961466,6.601701342569392,,,6.0375,4.7852384775698455,5.411369238784923,5.478136027724347,,,5.478136027724347,5.956134985602999,91.0,Sub-Saharan Africa,Low Income,True,5.0,True,-3.20303174427398,3.46551698028756,13.0593818974723,5.92396109637479,3.11387313071453,,,7.85388023825469,18.763909618931,23.9891151549808,4.52078463603256,555.348083496094,3.75533581161388,,37.3,86.442,3.127,53.244,34260139.0,-0.810984015464783,-0.556626617908478,-0.701925754547119,-0.420464307069778,-0.3370121717453,-0.47222051024437,555.348083496094,23.9891151549808,18.763909618931,7.85388023825469,26,True,True
2001,TZA,Tanzania,6.32,74.0,2.0,8.894117647058824,9.76,8.068727995233766,12.566324816205194,8.481422821146296,,,7.346047402754079,24.288834090360723,7.0,31.0,3.0,46.0,5.0,7.2425,7.017492555975094,51.0,6.177892248222222,4.15949608525,3.600311111111111,6.666666666666667,7.186166666666667,4.77606881587478,7.891320730125611,4.5964912280701755,0.8823529411764706,5.631801693998405,5.300519241410264,57.0,7.6180360540339365,11.909819729830318,7.785012886764076,5.537467783089808,7.947372605136007,5.13156848715998,5.0,7.087605386483505,83.0,2.0666666666666664,11.9,6.18,19.1,6.64,8.4,4.9622222222222225,3.276020132179866,7.5,5.388010066089933,10.0,3.328629061579704,0.769,,7.016333052316204,3.704654037965303,6.0137215815693645,97.0,2.0,10.0,9.0,7.0,7.3,8.960929714285715,7.521144235294118,7.5,5.299673944444444,5.0,4.630161503961466,6.601701342569392,,,6.4325,4.7852384775698455,5.608869238784923,5.478136027724347,,,5.478136027724347,6.172176652269665,68.0,Sub-Saharan Africa,Low Income,True,5.0,True,-4.15575639482293,4.04947475303632,15.7669071850892,5.14746800222618,4.11570369262342,,,8.00643495810235,19.5825981449716,28.0301432282533,6.07080828734129,573.400146484375,4.04412476360876,,,86.438,2.994,54.124,35198299.0,,,,,,,573.400146484375,28.0301432282533,19.5825981449716,8.00643495810235,19,True,True
2002,TZA,Tanzania,6.35,72.0,2.0,8.541176470588235,10.96,7.816762606032711,13.42300713948878,8.178969538310472,,,7.3460474028920935,24.288834089877675,7.0,31.0,3.0,46.0,5.0,7.2425,6.941879235300641,57.0,6.178085151222223,4.15949608525,3.600311111111111,6.666666666666667,7.186166666666667,4.77606881587478,7.891320730125611,4.5964912280701755,0.8823529411764706,5.631825806873405,5.300541935880851,58.0,7.1360207757486736,14.319896121256637,8.639974550182298,3.400063624544256,9.606666666666445,0.983333333333889,5.0,7.595665498149354,77.0,2.0666666666666664,11.9,6.18,19.1,6.64,8.4,4.9622222222222225,3.276020132179866,7.5,5.388010066089933,10.0,3.328629061579704,0.0,,7.016333052316204,3.4483207046319695,5.949638248236031,102.0,2.0,10.0,9.0,7.0,7.3,8.960929714285715,7.521144235294118,7.5,5.299673944444444,5.0,4.630161503961466,6.601701342569392,3.333333333333333,4.25,6.4325,4.7852384775698455,4.7002679527257945,5.478136027724347,,,5.478136027724347,5.945026330754883,86.0,Sub-Saharan Africa,Low Income,True,5.0,True,-0.324018475277026,2.79955328638088,17.2382983411597,5.31783366118203,5.22405433434849,,,8.86743703137203,19.2975411959793,27.4992172734904,7.09319498355502,598.421569824219,4.85747358130828,,,86.84,3.024,54.94,36121304.0,-0.840931594371796,-0.48723691701889,-0.253289312124252,-0.660840332508087,-0.341501384973526,-0.399259209632874,598.421569824219,27.4992172734904,19.2975411959793,8.86743703137203,25,True,True
2003,TZA,Tanzania,6.37,74.0,2.0,7.929411764705883,13.04,7.306517396363454,15.157840852364256,7.617964580534668,,,7.346047402749376,24.288834090377186,8.0,30.0,4.0,45.0,6.0,7.2425,7.051627995821011,52.0,5.678470957222221,3.8675726984166667,3.600311111111111,6.666666666666667,7.186166666666667,4.77606881587478,7.891320730125611,4.5964912280701755,0.8823529411764706,5.532883609269238,5.207419867547518,63.0,7.24051117488933,13.797444125553348,9.166979191999813,2.08255202000047,8.583924740056109,3.54018814985973,5.0,7.497853776736313,74.0,2.0666666666666664,11.9,7.18,14.1,6.64,8.4,5.295555555555556,2.8980178092360345,7.5,5.199008904618017,10.0,3.328629061579704,0.0,,6.6822219545868595,3.336950338722188,5.95787869972394,105.0,2.0,10.0,9.0,7.0,7.3,8.960929714285715,7.521144235294118,7.5,5.299673944444444,5.0,4.630161503961466,6.601701342569392,4.333333333333334,6.0,6.4325,4.7852384775698455,5.3877679527257945,5.478136027724347,,,5.478136027724347,6.116901330754883,74.0,Sub-Saharan Africa,Low Income,True,5.0,True,-1.14522022259737,2.09316343526651,17.5834285915061,5.30356621509782,6.19230392095948,,,10.3818846779113,21.7017881940806,30.4488358249326,6.67278983053497,621.720703125,6.86273700817164,,,87.232,3.055,55.929,37089555.0,-0.734542429447174,-0.499147057533264,-0.855547189712524,-0.61183363199234,-0.308773815631866,-0.42732772231102,621.720703125,30.4488358249326,21.7017881940806,10.3818846779113,25,True,True
2004,TZA,Tanzania,6.27,84.0,3.0,7.382352941176471,14.9,6.833808288543834,16.765051818950965,7.108080614860152,,,7.346047402920853,24.288834089777012,8.0,30.0,4.0,45.0,6.0,7.2425,6.924157004445251,63.0,6.313070184564356,4.153764781,3.5465476702508965,6.666666666666667,7.186166666666667,4.77606881587478,7.891320730125611,4.5964912280701755,0.8823529411764706,5.641262092902394,5.309423146261077,61.0,7.357342865433414,13.213285672832932,9.682013336010245,0.7949666599743873,9.988288931576585,0.0292776710585372,5.0,8.00691128325506,69.0,2.0666666666666664,11.9,7.18,14.1,6.64,8.4,5.295555555555556,3.4955053519537027,4.4646653635944,3.980085357774051,10.0,3.328629061579704,0.0,,5.673103492047183,3.000577517875629,5.569054607801309,115.0,2.0,10.0,9.0,7.0,7.3,8.558245214285716,8.131699235294118,7.5,5.389788944444445,5.0,4.630161503961466,6.64427069971225,4.225589225589226,5.95959595959596,6.4325,4.7852384775698455,5.350730915688758,5.478136027724347,0.8952723473496326,,3.18670418753699,5.5454264507344995,112.0,Sub-Saharan Africa,Low Income,True,5.0,True,-2.89917810279357,2.65421873789577,17.3671663874052,4.73580143949058,7.10967570724658,,,11.4798497076785,25.6740520256466,33.609786736665,7.50381465859829,650.516540527344,5.35429372711806,,,87.614,3.108,56.836,38109668.0,-0.565569579601288,-0.610386073589325,-0.671642243862152,-0.4958216547966,-0.38966566324234,-0.533582329750061,650.516540527344,33.609786736665,25.6740520256466,11.4798497076785,25,True,True
2005,TZA,Tanzania,6.14,99.0,3.0,7.129411764705883,15.76,6.642152778274585,17.41668055386641,6.885782271490234,,,5.9882391462978655,29.04116298795747,8.0,30.0,3.0,46.0,5.5,7.2425,6.404130354447025,102.0,5.817079448581903,4.0518032827826085,4.122797883597884,6.666666666666667,7.186166666666667,4.77606881587478,7.891320730125611,4.5964912280701755,0.8823529411764706,5.638549340295787,5.306869967337212,68.0,7.382482569786276,13.087587151068615,9.679408499968948,0.8014787500776309,6.5473517154129945,8.63162071146751,5.0,7.152310696292055,91.0,2.0666666666666664,11.9,7.42,12.9,5.3264,11.684,4.937688888888888,3.7264058786661316,6.27904746689903,5.002726672782581,10.0,3.328629061579704,0.0,4.4,6.477664139650527,3.551573300307558,5.872997215494756,118.0,8.0,10.0,9.0,9.0,7.3,8.558245214285716,8.131699235294118,7.5,5.389788944444445,5.0,7.4666416381302785,7.049482147450651,4.191919191919192,2.982731554160126,6.4325,4.7852384775698455,4.598097305912291,5.478136027724347,0.8952723473496326,,3.18670418753699,5.958570910224982,94.0,Sub-Saharan Africa,Low Income,True,5.0,True,-5.93931026684705,5.08562696835774,20.4644028128005,5.03457009267163,7.82538446283459,,,11.9180432374708,28.5449716514674,36.9592732894013,7.47631925974784,680.051208496094,4.99358813102763,,,87.987,3.194,57.675,39182076.0,-0.607605695724487,-0.438366830348969,-0.583453714847565,-0.492080003023148,-0.286303788423538,-0.363443344831467,680.051208496094,36.9592732894013,28.5449716514674,11.9180432374708,25,True,True
2006,TZA,Tanzania,6.16,96.0,3.0,7.141176470588235,15.72,6.706749121121928,17.197052988185447,6.923962795855081,,,6.057142856978153,28.800000000576464,8.0,30.0,3.0,46.0,5.5,7.2425,6.430901413208309,102.0,5.860560855297813,3.974489226700016,4.12895882415109,6.666666666666667,7.186166666666667,3.8236878634938276,7.891320730125611,4.9335343081118666,0.8823529411764706,5.558173142651695,5.231221781319242,73.0,6.56835781766314,17.1582109116843,9.628893173150516,0.9277670671237073,7.430863603212603,6.42284099196849,5.0,7.157028648506565,101.0,2.0666666666666664,11.9,7.46,12.7,5.3264,11.684,4.951022222222222,4.06082957751976,6.27904746689903,5.169938522209395,10.0,3.328629061579704,0.0,4.425025652607026,7.150887944149252,3.7261356645839956,5.961774102253903,117.0,8.0,10.0,9.0,9.0,3.1999999999999993,8.379673785714287,7.764052176470589,4.675000000000001,6.0453445,5.0,4.8971709999032464,5.708748780298302,4.314044889244399,5.087719298245613,6.4325,5.349855885103898,5.296030018148478,6.557176144862818,1.6142024648473685,,4.0856893048550935,6.022617025825468,94.0,Sub-Saharan Africa,Low Income,True,5.0,True,-5.91870284632789,2.16456512450246,22.1200250388312,7.25097262082546,9.79002002817653,,,11.8898254475173,31.5031858875853,42.7681664691467,6.53222138847813,704.502746582031,5.52196373960203,,,88.349,3.299,58.512,40294902.0,-0.228577166795731,-0.451205492019653,-0.357518166303635,-0.407301127910614,-0.444665193557739,-0.200293675065041,704.502746582031,42.7681664691467,31.5031858875853,11.8898254475173,25,True,True
2007,TZA,Tanzania,6.2,99.0,3.0,6.673529411764706,17.31,6.309290008647873,18.54841397059723,6.491409710206289,,,6.028571428491755,28.900000000278858,8.0,30.0,3.0,48.0,5.5,7.2425,6.315620284674511,110.0,5.767774349691577,3.8764937085740225,4.046516598529341,6.666666666666667,7.186166666666667,3.8236878634938276,9.60061916400215,5.2292756704255465,0.8823529411764706,5.774650086006225,5.434964786829388,62.0,6.840437209140418,15.797813954297911,9.595868876773688,1.0103278080657803,7.189794252101125,7.02551436974719,5.0,7.156525084503807,97.0,2.0666666666666664,11.9,7.46,12.7,5.275600000000001,11.811,4.93408888888889,4.346816491389844,6.2166034648176804,5.281709978103763,10.0,3.328629061579704,0.0,4.425025652607026,7.337395441123727,3.7727625388276143,5.997140351455067,118.0,8.0,10.0,10.0,9.333333333333334,3.1999999999999993,7.876318285714286,7.764052176470589,4.675000000000001,6.0453445,5.0,4.073935396484849,5.519235765524246,3.9956255833505754,5.087719298245613,6.4325,5.349855885103898,5.216425191675022,6.602149529830965,2.118230349978157,,4.360189939904561,6.1072960576092905,93.0,Sub-Saharan Africa,Low Income,True,5.0,True,-7.84401666779704,2.66011088834969,22.8842319180522,7.02551436974771,11.4689486745392,,,13.1092645431442,33.8875320870203,48.0583947796554,6.76853520293716,731.52001953125,6.20610344090512,,40.3,87.864,3.023,59.26,41435512.0,-0.335751265287399,-0.424296855926514,-0.38706237077713,-0.457430690526962,-0.378879934549332,-0.142469882965088,731.52001953125,48.0583947796554,33.8875320870203,13.1092645431442,26,True,True
2008,TZA,Tanzania,6.11,99.0,3.0,7.182352941176471,15.58,6.863335491837155,16.664659327753675,7.0228442165068135,,,5.945714285641733,29.190000000253935,8.0,30.0,3.0,48.0,5.5,7.2425,6.427764625537137,99.0,5.674454000888889,4.028109611833333,4.002210194444444,6.666666666666667,7.186166666666667,3.8236878634938276,9.60061916400215,5.105022166666666,0.8823529411764706,5.760867041832831,5.421992509960312,62.0,6.838800491122927,15.805997544385363,9.483140380110546,1.2921490497236334,5.888642495154767,10.278393762113083,5.0,6.80264584159706,93.0,2.0666666666666664,11.9,7.48,12.6,5.212,11.97,4.919555555555555,4.347153281631851,6.2166034648176804,5.281878373224766,10.0,3.328629061579704,0.0,4.425025652607026,7.229536861276995,3.745797893865931,5.986807955661563,121.0,8.0,10.0,10.0,9.333333333333334,3.1999999999999993,7.876318285714286,7.764052176470589,4.675000000000001,6.0453445,5.0,3.986406034641203,5.5067315709751545,3.80070275,5.087719298245613,6.4325,5.349855885103898,5.167694483337378,6.557176144862817,0.5689896091146558,,3.5630828769887364,5.892710566158651,98.0,Sub-Saharan Africa,Low Income,True,5.0,True,-9.22106341671595,4.94943766923668,22.2978434928101,10.2783937621135,11.9110255361168,,,11.317596218542,36.0601528558413,49.0265445510865,5.68641685905224,752.540466308594,5.0765951351817,,,87.362,2.774,59.896,42570728.0,-0.416348159313202,-0.53019917011261,-0.228933870792389,-0.543911099433899,-0.35524570941925,-0.166212573647499,752.540466308594,49.0265445510865,36.0601528558413,11.317596218542,25,True,True
2009,TZA,Tanzania,6.18,97.0,3.0,6.7823529411764705,16.94,6.509866555113705,17.866453712613403,6.646109748145088,7.713896457765667,8.89,5.897142857192022,29.359999999827924,8.0,30.0,3.0,48.0,5.5,7.2425,6.599929812620556,80.0,5.563717946216758,3.9302667815824224,3.9628935054644807,6.666666666666667,7.186166666666667,4.77606881587478,8.548743204693512,4.840002511384335,0.8823529411764706,5.684315762318703,5.349944246888191,66.0,6.725186082317878,16.374069588410613,9.53795518662951,1.1551120334262228,5.143108850280339,12.142227874299152,5.0,6.601562529806931,117.0,8.513333333333332,2.23,7.48,12.6,5.212,11.97,7.068444444444444,4.042164742020157,6.2166034648176804,5.129384103418919,10.0,3.328629061579704,0.0,4.425025652607026,6.560136088921068,3.5784477007769495,6.444069062160078,100.0,8.0,10.0,10.0,9.333333333333334,3.1999999999999993,7.876318285714286,7.764052176470589,4.675000000000001,6.0453445,5.0,3.6774195629142077,5.4625906464427265,3.899781033697633,5.087719298245613,6.4325,5.349855885103898,5.192464054261786,6.602149529830964,0.5806518720015756,,3.5914007009162696,5.894947183738529,98.0,Sub-Saharan Africa,Low Income,True,5.0,True,-6.15605248067037,3.24017488387777,22.8666913151105,12.1422278742988,11.2673883570686,,11.5341744643449,12.3330567445648,30.9967357868291,43.5326006456317,5.26910524873463,772.929565429688,5.53625650735826,,,86.843,2.5,60.494,43633982.0,-0.447849065065384,-0.627837359905243,0.0891812443733215,-0.470705568790436,-0.480134069919586,-0.160290315747261,772.929565429688,43.5326006456317,30.9967357868291,12.3330567445648,26,True,True
2010,TZA,Tanzania,6.48,87.0,3.0,7.776470588235293,13.56,7.544289188396222,14.349416759452843,7.660379888315758,8.054495912806539,7.64,5.914285714294233,29.299999999970183,8.0,30.0,3.0,48.0,5.5,7.2375,6.8733323030833064,65.0,5.624766647684145,4.009773882892322,3.897727756554307,6.666666666666667,7.206166666666666,4.77606881587478,7.891320730125611,4.807861009363296,0.8823529411764706,5.610044021978474,5.280041432450329,69.0,7.113640013786013,14.431799931069932,9.543358416862846,1.1416039578428854,7.5199376174105526,6.20015595647362,5.0,7.2942340120148526,98.0,8.606666666666667,2.09,7.5,12.5,5.300000000000001,11.75,7.135555555555556,3.8119236338951312,7.156769538983426,5.484346586439278,10.0,3.3286290615797043,0.0,4.425025652607026,5.402444166666667,3.2890247202133494,6.477231715552046,111.0,10.0,10.0,10.0,10.0,3.1999999999999993,7.876318285714286,7.764052176470589,4.675000000000001,6.0453445,5.0,3.5626271076779026,5.446191724266112,3.951025046816479,4.090909090909091,6.4325,5.285997923768319,4.940108015373472,6.559618486206372,3.8592019963911928,6.25,5.556273494199188,6.485643308459693,80.0,Sub-Saharan Africa,Low Income,True,5.0,True,-6.90590514874114,5.66396796617806,24.6479235326913,6.20015595647403,11.7182622747407,,9.91226158242781,10.3622039008706,30.7705684106003,47.6404394295683,6.33652342666889,801.29931640625,5.55945838220369,31.8920497894287,,86.305,3.029,61.127,44758488.0,-0.542279362678528,-0.620883345603943,0.0144716212525964,-0.46234917640686,-0.486346453428268,-0.130868017673492,801.29931640625,47.6404394295683,30.7705684106003,10.3622039008706,27,True,True
